File created to show saturation of packages in BS'es 
58067000	4	7	2	6	6	7	1	7	1	0	
58099000	4	7	0	6	6	7	2	7	3	2	
58188000	6	2	4	3	7	7	5	1	7	4	
58225000	6	3	3	3	7	7	6	2	7	4	
58260000	6	5	5	4	7	7	6	2	2	5	
58304000	6	5	6	2	7	7	6	4	2	5	
58328000	6	5	1	2	7	7	6	4	0	5	
58364000	6	5	2	0	7	2	7	1	0	5	
58404000	6	5	3	1	7	2	7	3	1	5	
58430000	6	5	3	0	7	2	7	3	2	5	
58508000	6	6	2	4	3	4	7	6	4	5	
58558000	6	6	4	5	4	3	7	3	5	6	
58573000	6	6	1	1	4	3	7	3	5	6	
58587000	6	6	0	0	4	3	7	3	5	6	
58678000	7	7	4	3	5	5	4	5	6	6	
58689000	7	7	4	3	0	5	0	5	6	6	
58725000	7	7	5	4	2	5	1	5	6	6	
58749000	7	7	5	4	1	5	2	6	6	0	
58786000	7	7	5	5	3	2	2	6	6	2	
58842000	7	7	6	6	4	4	3	6	6	2	
58872000	7	7	6	6	4	5	4	6	6	0	
58887000	7	7	6	6	0	5	4	6	6	0	
58915000	7	7	6	6	2	5	5	6	6	1	
58944000	7	7	6	6	3	5	5	6	6	0	
58964000	7	7	6	6	3	5	5	6	6	0	
58989000	7	7	6	6	1	5	5	6	6	1	
59014000	7	7	6	6	1	5	6	1	7	3	
59053000	7	7	6	6	4	5	6	2	7	1	
59075000	7	7	6	6	4	5	6	3	7	1	
59104000	7	7	7	6	5	5	7	3	7	2	
59124000	7	7	7	6	5	0	7	3	7	0	
59206000	7	7	7	7	6	1	7	4	4	3	
59248000	7	7	7	7	6	2	7	5	4	1	
59284000	0	7	7	7	6	3	7	5	5	2	
59299000	1	7	0	7	6	3	7	5	5	0	
59358000	3	7	3	7	7	4	1	5	6	2	
59383000	4	7	0	1	0	4	1	5	6	4	
59459000	2	7	3	4	3	5	3	6	6	6	
59475000	0	7	0	5	3	5	3	6	6	7	
59501000	0	7	1	5	3	5	3	6	6	7	
59549000	2	0	3	5	2	5	4	6	6	2	
59570000	2	1	3	1	3	5	5	6	6	3	
59605000	3	2	4	0	4	5	6	6	6	3	
59645000	4	2	4	1	5	6	6	0	6	4	
59698000	5	5	4	2	5	6	6	3	1	5	
59739000	5	7	2	3	5	6	0	4	3	5	
59781000	5	7	4	4	6	6	1	5	4	5	
59822000	5	7	5	4	6	6	2	5	5	6	
59837000	5	0	5	4	1	6	3	5	5	6	
59854000	5	1	5	4	1	6	3	0	5	6	
59909000	6	3	5	5	1	7	4	2	5	7	
59919000	6	3	5	5	0	7	4	2	5	7	
59947000	6	4	5	5	1	7	4	0	5	7	
59957000	6	4	5	5	0	7	4	0	5	7	
59985000	6	4	5	6	0	7	4	1	5	7	
60030000	6	1	6	6	2	7	5	2	5	7	
60087000	7	3	6	7	0	7	5	4	6	7	
60098000	7	3	0	7	0	7	5	4	6	7	
60143000	7	4	3	7	0	7	5	5	7	7	
60166000	7	4	4	7	0	7	5	6	7	7	
60208000	7	4	5	7	2	7	5	6	7	7	
60230000	7	0	5	7	2	7	5	6	7	7	
60260000	7	1	5	7	0	7	6	6	7	7	
60268000	7	1	5	7	2	0	6	6	7	7	
60284000	7	1	5	7	0	0	6	6	7	7	
60300000	7	0	5	7	0	0	6	6	7	7	
60335000	7	1	5	7	1	2	6	6	1	7	
60440000	7	3	6	1	5	4	7	4	4	3	
60465000	7	4	6	2	5	5	7	4	5	1	
60487000	7	4	6	3	5	6	7	1	5	2	
60502000	7	0	6	3	5	6	7	0	5	2	
60525000	7	1	6	4	5	6	7	2	6	1	
60545000	7	1	7	4	5	6	7	2	6	0	
60560000	7	1	7	4	5	6	7	0	6	0	
60619000	7	3	7	5	5	7	1	3	6	0	
60635000	7	3	7	5	5	7	0	3	6	0	
60692000	7	4	7	5	6	7	2	4	6	2	
60751000	7	2	7	6	6	7	3	4	6	3	
60861000	3	6	0	6	6	7	5	4	6	5	
60882000	3	6	1	6	6	7	5	0	6	5	
60904000	3	7	2	6	6	7	5	2	6	5	
60926000	0	7	3	6	6	0	5	3	6	5	
60986000	4	2	0	6	6	2	5	5	6	5	
60993000	4	2	0	6	6	0	5	0	6	5	
61007000	4	0	0	6	6	0	5	0	6	5	
61027000	4	0	1	6	6	1	5	0	6	5	
61094000	5	3	2	6	6	4	6	3	7	6	
61114000	5	0	2	6	6	4	6	3	7	6	
61142000	1	1	0	7	7	5	6	4	7	6	
61175000	2	1	1	7	7	5	6	4	7	6	
61188000	3	0	1	7	7	5	6	4	7	6	
61237000	5	1	1	7	7	6	6	3	1	6	
61297000	6	3	3	7	7	6	6	4	4	6	
61333000	6	4	0	7	7	6	7	4	1	6	
61344000	6	4	0	7	7	6	7	4	0	6	
61350000	6	4	0	7	7	6	7	4	0	6	
61366000	6	4	0	7	7	6	7	5	0	6	
61384000	6	4	0	7	7	6	7	5	0	6	
61420000	7	5	2	7	7	6	7	5	1	7	
61435000	7	5	0	7	7	6	7	5	0	7	
61445000	7	5	0	7	7	6	7	5	0	7	
61460000	7	5	0	7	7	6	7	5	0	7	
61468000	7	5	0	7	7	6	7	5	0	7	
61513000	7	5	1	7	7	7	0	6	2	7	
61533000	7	5	2	7	7	7	1	6	3	7	
61586000	7	6	3	7	7	7	1	6	3	7	
61626000	7	6	4	0	7	7	3	6	4	7	
61651000	7	6	5	0	7	7	1	6	4	7	
61668000	7	6	5	0	7	7	1	6	4	7	
61689000	0	6	5	0	7	7	1	6	4	7	
61708000	1	6	5	2	7	7	3	6	2	7	
61735000	2	6	6	0	7	7	4	6	3	7	
61753000	2	6	6	0	7	7	4	6	4	7	
61800000	3	6	6	2	7	7	6	7	6	7	
61814000	0	6	6	0	7	7	6	7	6	7	
61839000	1	6	6	1	7	7	6	7	6	7	
61863000	2	6	6	1	7	7	6	7	7	7	
61883000	0	6	6	0	7	7	6	7	7	7	
61894000	0	6	6	0	7	7	6	7	7	7	
61920000	2	6	6	0	7	7	6	7	7	7	
61930000	2	6	6	0	7	7	0	7	7	7	
61995000	4	0	7	3	7	3	4	7	2	7	
62023000	4	3	7	4	7	1	4	7	3	7	
62046000	4	4	7	4	7	2	4	7	0	7	
62102000	5	5	7	5	2	1	6	7	2	7	
62114000	5	0	7	5	2	0	6	7	2	7	
62168000	5	3	7	5	0	1	6	7	4	7	
62189000	5	0	7	5	0	2	6	7	4	7	
62199000	5	0	7	5	0	2	6	7	0	7	
62215000	5	0	7	6	0	0	6	7	1	7	
62241000	5	2	7	6	2	0	6	7	2	7	
62292000	5	4	7	6	3	3	6	7	2	7	
62305000	5	4	7	6	0	3	6	7	1	7	
62321000	5	5	7	6	0	3	6	7	2	7	
62365000	2	6	7	6	3	4	7	7	4	1	
62398000	3	7	7	6	3	4	7	7	5	2	
62403000	3	7	7	6	3	4	7	0	0	2	
62450000	4	7	7	6	5	4	7	2	1	3	
62466000	4	7	7	6	5	0	7	2	0	3	
62511000	5	1	7	2	6	1	7	4	2	4	
62536000	5	1	7	3	6	1	7	4	3	4	
62602000	5	4	7	1	7	4	7	4	4	5	
62628000	5	4	7	2	7	4	7	0	5	5	
62688000	6	5	7	5	7	5	7	2	5	5	
62703000	6	5	7	5	7	5	7	0	5	5	
62746000	6	6	7	5	7	1	7	3	5	5	
62763000	6	6	7	5	7	0	7	0	5	5	
62777000	6	0	7	5	7	1	7	1	5	5	
62830000	6	3	2	6	0	5	2	4	5	6	
62850000	6	3	3	6	0	5	3	0	5	6	
62888000	6	4	3	6	1	5	4	3	6	6	
62904000	6	4	4	6	0	6	0	3	6	6	
62921000	6	0	5	6	1	6	0	3	6	6	
62944000	6	1	6	6	1	6	0	4	6	6	
62990000	6	3	6	7	0	6	4	5	6	6	
63008000	6	4	0	7	0	6	5	5	6	6	
63024000	7	5	1	7	0	7	5	5	6	6	
63037000	7	5	1	7	2	7	5	5	6	6	
63053000	7	5	0	7	3	7	5	5	6	6	
63061000	7	0	0	7	0	7	5	5	6	6	
63082000	7	1	0	7	0	7	5	5	6	6	
63104000	7	2	1	7	1	7	5	2	6	6	
63114000	7	3	1	7	1	7	5	0	6	6	
63133000	7	4	0	7	2	7	5	1	6	6	
63151000	7	4	1	7	2	7	5	0	6	6	
63205000	7	5	3	7	3	7	6	0	6	6	
63233000	7	6	4	7	3	7	0	2	6	6	
63281000	7	6	5	7	5	3	2	4	6	6	
63294000	7	6	5	7	5	3	0	4	6	0	
63320000	7	6	5	7	5	2	0	5	6	1	
63366000	1	6	6	7	6	2	2	5	6	3	
63406000	1	6	6	0	6	3	4	5	6	1	
63459000	3	7	6	5	6	4	6	6	7	0	
63475000	4	7	6	5	6	4	7	6	7	0	
63481000	0	7	6	5	6	4	7	6	7	0	
63524000	3	7	6	6	6	5	2	6	7	1	
63531000	3	7	6	6	6	5	0	6	7	0	
63570000	4	0	6	3	7	5	3	7	7	2	
63621000	4	3	6	4	7	5	0	7	7	3	
63674000	5	4	7	5	7	5	2	7	7	4	
63690000	5	0	7	5	7	5	0	7	7	4	
63719000	5	0	7	5	7	5	1	7	7	5	
63806000	5	2	3	6	7	6	6	7	7	6	
63814000	5	2	3	6	7	6	6	7	7	0	
63832000	5	0	3	6	7	6	6	7	7	0	
63849000	0	0	3	6	7	6	6	7	7	0	
63876000	4	1	4	6	7	6	7	7	7	1	
63902000	4	2	4	6	7	6	7	7	7	3	
63915000	0	0	4	6	7	6	7	7	7	3	
63939000	2	1	4	6	7	6	7	7	7	4	
63962000	1	2	4	6	7	6	7	7	7	4	
63987000	2	2	1	7	7	6	7	7	7	4	
64043000	4	2	5	7	7	6	4	7	7	5	
64056000	4	0	5	7	7	6	0	7	7	5	
64077000	4	1	5	7	7	6	0	0	7	5	
64118000	5	1	6	7	2	6	0	2	7	6	
64144000	5	2	6	7	3	0	0	0	7	6	
64175000	6	3	7	7	4	0	2	0	7	6	
64186000	6	3	7	0	4	0	0	0	7	6	
64201000	0	3	7	1	5	1	0	0	7	6	
64239000	1	4	7	2	5	0	2	2	7	6	
64291000	3	5	1	4	6	4	2	4	7	6	
64324000	4	5	3	4	7	0	3	4	7	7	
64356000	5	5	0	4	7	2	1	5	7	7	
64379000	6	5	1	5	7	2	0	5	7	7	
64404000	6	5	0	5	7	3	1	5	7	7	
64441000	6	5	2	5	7	0	3	5	7	7	
64477000	6	6	2	5	7	2	3	6	0	7	
64526000	6	6	3	6	7	2	3	7	1	0	
64565000	6	6	4	6	7	3	0	7	1	2	
64594000	6	6	4	6	0	4	0	7	1	3	
64672000	7	6	5	6	3	5	3	7	3	4	
64755000	7	6	5	7	5	6	4	7	2	4	
64814000	7	6	0	7	5	6	5	7	5	5	
64832000	0	6	0	7	5	6	5	7	5	5	
64843000	0	6	0	7	5	6	5	7	5	5	
64851000	0	6	0	7	5	6	5	7	5	5	
64863000	0	6	0	7	5	6	5	7	5	5	
64896000	2	6	1	7	6	6	5	7	5	5	
64940000	3	7	3	7	6	6	5	2	5	5	
64970000	3	7	4	0	6	6	6	3	5	5	
65001000	5	7	4	0	6	6	6	2	5	5	
65029000	5	7	5	0	6	6	6	3	5	5	
65069000	5	7	5	1	6	6	6	1	6	6	
65124000	5	7	2	2	6	3	6	2	6	6	
65146000	5	7	0	3	6	3	6	3	6	6	
65170000	0	7	1	3	6	0	6	4	6	6	
65181000	0	7	0	3	6	0	6	4	6	6	
65207000	0	7	0	4	7	0	6	4	7	6	
65223000	1	7	0	4	7	1	6	4	7	6	
65267000	4	7	5	4	7	1	6	5	7	6	
65290000	1	7	6	5	7	1	6	5	7	6	
65329000	3	7	6	5	7	1	6	2	7	6	
65353000	3	7	6	5	7	3	6	1	7	6	
65385000	0	7	1	5	7	4	7	1	7	6	
65407000	0	7	1	5	7	5	7	2	7	6	
65444000	1	7	3	5	7	5	7	4	7	6	
65467000	1	7	3	2	7	5	7	5	7	6	
65481000	2	7	3	0	7	5	7	5	7	6	
65499000	3	7	3	0	7	5	7	5	7	6	
65535000	4	1	3	2	7	5	7	6	7	6	
65565000	5	2	1	2	7	5	7	6	7	6	
65598000	5	3	2	1	7	6	7	6	7	6	
65637000	6	2	4	3	7	6	7	6	7	7	
65653000	6	0	4	5	7	6	7	0	7	7	
65667000	6	0	4	5	7	6	7	0	7	7	
65679000	6	0	4	5	7	6	7	0	7	7	
65739000	7	3	4	6	1	7	7	3	7	7	
65814000	7	4	3	7	4	7	7	1	7	7	
65874000	7	5	4	7	5	7	7	3	1	1	
65902000	7	6	0	7	5	7	7	3	3	1	
65954000	7	6	3	2	3	7	7	5	4	3	
65967000	7	6	3	1	4	7	7	5	4	3	
66034000	7	6	5	5	6	2	7	3	5	4	
66061000	7	6	5	5	6	2	7	3	1	5	
66084000	0	6	5	0	6	3	7	4	2	5	
66108000	0	6	5	1	6	1	7	4	2	5	
66168000	3	7	6	3	7	1	7	5	3	5	
66196000	4	7	6	4	7	0	7	5	4	5	
66232000	2	7	6	4	7	2	7	5	4	6	
66267000	3	7	7	1	7	4	1	6	4	6	
66299000	4	7	7	2	7	5	0	6	5	6	
66317000	4	7	7	0	7	5	0	6	5	6	
66341000	4	7	7	0	7	6	0	6	5	6	
66357000	4	7	7	2	7	6	1	6	5	6	
66370000	5	7	7	2	7	6	0	6	5	6	
66391000	5	7	7	4	7	0	0	6	5	6	
66406000	5	7	7	4	7	1	0	6	5	6	
66471000	6	7	7	6	1	3	3	6	5	7	
66497000	6	7	0	6	2	0	4	6	5	7	
66551000	7	7	0	7	3	2	5	6	6	7	
66617000	7	0	3	1	5	3	5	6	6	7	
66645000	7	0	4	2	5	3	5	7	6	7	
66673000	7	1	4	3	5	1	5	7	6	7	
66693000	0	2	4	3	5	0	5	7	6	7	
66713000	0	1	5	3	5	1	1	7	6	0	
66756000	2	2	5	4	5	2	2	7	6	0	
66869000	3	4	5	6	6	4	7	4	6	1	
66886000	3	4	5	0	6	4	7	4	6	0	
66900000	0	4	5	0	6	4	7	4	6	0	
66997000	3	5	6	3	6	2	3	6	7	5	
67030000	2	5	6	4	6	0	3	6	7	6	
67087000	4	6	6	0	6	3	4	6	7	1	
67107000	4	6	6	0	6	4	4	6	1	0	
67169000	5	6	6	3	7	4	0	7	3	4	
67207000	5	6	6	5	7	4	2	7	1	5	
67236000	5	6	6	5	7	0	3	7	4	6	
67259000	5	6	7	6	7	2	0	7	4	6	
67271000	5	6	7	6	7	0	0	7	5	6	
67290000	5	6	7	6	7	1	0	7	5	6	
67316000	5	6	7	6	7	1	0	7	5	6	
67364000	6	6	7	7	7	1	3	7	5	7	
67377000	6	6	7	7	7	2	3	0	2	7	
67406000	6	6	7	7	7	2	4	1	1	7	
67455000	6	6	7	7	7	3	5	2	3	7	
67477000	6	6	7	0	7	0	5	3	4	7	
67496000	6	6	7	1	7	1	5	3	4	1	
67508000	6	6	7	1	7	0	5	3	4	0	
67527000	6	6	7	0	7	0	5	3	4	0	
67575000	6	7	7	1	7	2	5	4	5	3	
67596000	6	7	7	2	7	1	6	4	6	4	
67632000	6	7	7	2	7	0	6	5	6	4	
67660000	6	7	7	0	7	3	6	6	6	4	
67684000	6	7	7	2	7	4	6	6	6	5	
67736000	6	7	7	3	7	5	6	6	1	5	
67747000	6	7	7	3	7	5	6	6	0	5	
67760000	6	7	7	3	7	5	6	6	0	5	
67822000	7	7	7	3	7	2	6	6	4	5	
67857000	0	7	0	3	7	3	7	6	1	5	
67877000	1	7	2	1	7	3	7	6	0	5	
67906000	1	7	1	2	7	4	7	6	3	6	
67967000	4	7	4	5	7	4	7	6	1	6	
67997000	4	7	5	2	7	5	7	2	3	7	
68017000	4	7	5	3	7	5	7	0	0	7	
68038000	5	7	5	4	7	5	7	1	0	7	
68063000	5	7	5	4	7	6	7	2	1	7	
68081000	5	7	5	4	7	6	7	0	1	7	
68099000	5	7	6	5	0	6	7	0	1	7	
68172000	5	7	7	5	3	6	7	3	4	7	
68222000	6	7	7	5	3	6	0	4	5	7	
68288000	6	7	7	6	5	6	3	0	6	7	
68307000	6	7	7	6	5	6	1	1	6	7	
68376000	1	7	1	7	5	6	2	3	6	7	
68424000	3	7	2	7	5	7	4	3	6	7	
68468000	1	7	2	7	7	7	4	4	6	7	
68508000	1	7	2	7	7	7	5	4	6	7	
68527000	0	7	0	7	7	7	5	4	6	7	
68623000	3	7	4	2	7	7	5	6	7	0	
68658000	5	1	5	3	7	7	5	6	7	1	
68673000	5	1	5	3	7	7	5	6	7	0	
68719000	5	2	5	4	7	7	0	6	7	2	
68746000	6	3	5	4	7	7	0	6	7	2	
68802000	6	4	7	5	7	7	2	6	7	0	
68825000	6	4	7	5	7	7	0	6	7	0	
68891000	7	4	7	2	1	7	4	6	7	3	
68901000	7	4	7	0	0	7	4	6	7	3	
68940000	7	5	7	1	2	7	6	6	7	0	
68960000	7	5	7	0	3	7	6	6	7	2	
68968000	7	5	7	0	3	7	6	6	7	2	
68985000	7	5	7	0	2	7	7	6	7	3	
69007000	7	5	7	2	3	7	0	6	7	3	
69036000	7	5	7	0	5	7	1	6	7	4	
69098000	7	5	7	0	7	7	3	7	1	5	
69116000	7	5	7	0	7	7	3	7	1	5	
69124000	7	5	7	0	7	7	3	7	0	5	
69157000	7	6	7	2	1	7	4	7	3	5	
69179000	0	6	7	3	2	7	4	7	4	5	
69195000	1	6	7	3	0	7	4	7	4	5	
69246000	3	6	7	4	2	7	4	7	6	6	
69281000	0	6	7	4	4	7	2	7	6	6	
69297000	0	6	7	4	4	7	0	7	6	6	
69319000	1	6	7	4	4	7	0	7	6	6	
69356000	3	6	7	4	4	0	1	7	7	6	
69393000	1	6	7	1	5	1	3	7	7	6	
69458000	4	6	7	4	6	4	4	2	3	6	
69478000	4	6	7	5	6	4	4	2	0	6	
69510000	5	6	7	6	6	4	5	3	2	6	
69518000	5	6	7	6	6	0	5	3	0	6	
69559000	5	6	7	6	6	1	5	5	3	7	
69570000	5	6	7	6	6	0	5	0	3	7	
69599000	6	6	7	7	7	3	5	2	2	7	
69626000	6	6	7	7	7	5	6	0	0	7	
69633000	6	6	7	7	7	5	6	0	0	7	
69661000	6	6	7	1	7	6	6	3	1	7	
69719000	7	7	2	3	1	7	6	6	3	7	
69734000	7	7	2	3	2	0	6	6	3	7	
69781000	7	7	5	2	4	2	6	7	4	7	
69789000	7	7	5	2	4	0	6	7	4	7	
69819000	7	7	6	3	2	2	6	0	4	7	
69858000	7	7	7	4	3	3	6	2	1	7	
69895000	7	7	7	6	4	4	6	2	3	7	
69908000	7	7	7	6	4	4	6	0	3	7	
69925000	7	7	0	6	4	4	6	1	0	7	
69933000	7	7	0	6	4	4	6	0	1	7	
69982000	3	7	3	6	4	1	7	4	3	7	
70018000	4	7	4	6	5	1	7	5	4	7	
70036000	4	7	5	6	5	0	7	5	5	7	
70059000	4	7	0	6	5	2	7	6	5	7	
70097000	5	7	2	6	6	3	7	6	3	7	
70147000	5	7	4	6	6	4	7	6	1	7	
70168000	5	7	4	6	6	4	7	7	0	7	
70178000	5	7	4	6	6	4	7	7	0	0	
70204000	6	7	4	6	6	4	7	7	0	0	
70263000	6	7	5	6	6	5	7	7	4	1	
70290000	6	7	5	7	6	5	7	7	5	2	
70322000	6	7	5	7	6	5	7	7	5	0	
70335000	6	7	5	7	6	5	7	7	5	0	
70342000	6	7	5	7	6	5	7	7	5	0	
70359000	6	7	5	7	6	5	7	7	5	0	
70377000	6	7	5	7	6	5	7	7	5	1	
70392000	6	7	5	7	6	5	7	7	5	0	
70443000	7	7	6	7	6	6	7	7	6	1	
70455000	7	7	6	7	6	6	7	7	0	0	
70483000	7	7	6	7	6	6	7	7	2	1	
70533000	7	7	6	7	6	6	7	7	4	2	
70563000	7	7	6	7	6	6	7	7	4	0	
70588000	7	7	6	7	7	6	7	7	5	0	
70622000	7	7	6	7	7	6	7	7	5	0	
70636000	7	7	6	7	7	6	7	7	5	0	
70650000	7	7	6	7	7	6	7	7	0	0	
70664000	7	7	6	7	7	6	7	7	0	0	
70706000	7	7	6	7	7	6	7	0	3	2	
70735000	7	7	6	7	7	1	7	1	4	3	
70779000	7	0	1	7	7	4	7	3	5	3	
70814000	7	1	1	7	7	6	7	1	5	4	
70850000	7	0	3	7	7	6	7	2	6	4	
70878000	7	1	3	7	7	7	0	0	6	4	
70900000	7	2	3	7	7	0	0	1	6	1	
70968000	1	3	4	7	7	2	1	4	6	4	
71036000	3	4	5	7	7	1	3	3	7	6	
71050000	3	4	5	7	7	1	0	3	7	6	
71069000	0	4	5	0	7	1	1	3	7	6	
71082000	0	4	5	1	7	1	2	0	7	6	
71132000	2	5	5	2	7	2	3	2	7	6	
71170000	4	5	6	3	7	2	4	2	7	6	
71180000	0	5	6	3	7	0	4	2	7	6	
71249000	3	6	6	4	7	2	5	7	7	6	
71290000	1	6	6	4	1	2	5	7	7	7	
71333000	2	6	6	1	2	4	5	0	1	7	
71364000	1	6	6	3	3	4	5	1	0	7	
71372000	1	6	6	3	3	4	5	1	0	7	
71405000	2	6	6	2	3	4	5	2	1	7	
71448000	0	6	7	3	4	4	1	4	3	7	
71498000	2	6	7	2	5	2	3	5	5	7	
71528000	1	6	7	3	5	1	4	6	6	7	
71562000	4	6	7	4	3	0	4	7	7	7	
71586000	4	6	0	4	4	0	4	7	7	7	
71615000	5	6	0	4	4	2	4	7	7	7	
71630000	5	6	0	4	5	0	1	7	7	7	
71682000	6	7	2	6	5	4	3	7	1	7	
71697000	6	7	0	6	5	5	4	7	2	7	
71726000	6	7	2	6	6	5	0	7	5	7	
71760000	6	7	0	6	6	5	2	7	6	7	
71796000	6	7	3	6	6	6	2	2	6	7	
71812000	6	7	0	6	6	6	3	1	6	7	
71831000	6	7	0	6	6	6	4	0	7	7	
71851000	6	7	0	6	6	7	4	1	7	7	
71879000	7	7	2	6	6	7	5	4	0	0	
71894000	7	7	3	6	6	7	5	4	1	1	
71928000	7	7	5	6	2	7	5	4	2	3	
71970000	0	1	6	6	4	7	2	1	3	5	
72017000	1	3	7	7	5	7	4	2	4	0	
72115000	3	5	4	7	5	3	7	3	5	5	
72143000	2	5	4	7	0	3	7	4	5	5	
72168000	1	1	5	7	0	4	0	4	5	5	
72197000	2	3	5	7	1	5	2	5	0	6	
72226000	4	2	5	7	1	5	3	5	0	7	
72250000	5	3	5	7	3	5	2	5	0	7	
72276000	5	3	5	7	1	5	3	5	1	7	
72289000	5	3	5	7	1	5	0	5	0	7	
72303000	5	3	5	7	1	5	0	5	0	7	
72343000	5	4	6	7	0	6	2	6	0	7	
72400000	5	5	6	7	2	6	3	6	2	0	
72427000	5	5	6	7	0	6	4	6	3	2	
72456000	5	5	6	7	2	6	0	6	4	3	
72534000	6	6	7	7	4	7	1	7	4	5	
72558000	6	6	7	7	4	7	1	7	4	0	
72596000	6	6	7	7	4	7	1	7	5	1	
72626000	6	7	7	0	1	7	3	7	5	0	
72650000	6	7	7	1	2	7	0	7	5	1	
72732000	6	7	7	4	5	7	3	7	5	4	
